slug,language,title,grade_level,version,filename,split
military-women,en,Defense chief tanks military's last barrier to women in combat,7.0,2,military-women.en.2.txt,train
military-women,en,Defense chief gives an order: Military will open all jobs to women,5.0,3,military-women.en.3.txt,train
military-women,en,New rule opens all military jobs to women,3.0,4,military-women.en.4.txt,train
milk-trends,en,Milk's glass half-empty as trendier drinks surge,12.0,0,milk-trends.en.0.txt,train
milk-trends,en,"Milk ""moo""ves over for cooler drinks",8.0,1,milk-trends.en.1.txt,train
milk-trends,en,"""Got milk?"" More and more people saying no",6.0,2,milk-trends.en.2.txt,train
milk-trends,en,Milk's missing from many mealtimes,4.0,3,milk-trends.en.3.txt,train
milk-trends,en,Glass of moo milk goes missing ,2.0,4,milk-trends.en.4.txt,train
milkyway-discovery,en,New details revealed on Milky Way in galactic portrait,12.0,0,milkyway-discovery.en.0.txt,train
milkyway-discovery,en,"Star identities, star births and more revealed with Milky Way portrait",9.0,1,milkyway-discovery.en.1.txt,train
milkyway-discovery,en,GLIMPSE360 gives astronomers a wider glimpse at the Milky Way,7.0,2,milkyway-discovery.en.2.txt,train
milkyway-discovery,en,Scientists find more to study as Milky Way's portrait gets larger,6.0,3,milkyway-discovery.en.3.txt,train
milkyway-discovery,en,A 360-degree view of the Milky Way opens doors for scientific study,4.0,4,milkyway-discovery.en.4.txt,train
millennials-charity,en,Millennials hands-on when giving to charity,12.0,0,millennials-charity.en.0.txt,train
millennials-charity,en,"To millennials, giving time to charity means as much as donating money",9.0,1,millennials-charity.en.1.txt,train
millennials-charity,en,"Millennials prefer to give their time and talent to charity, study finds",7.0,2,millennials-charity.en.2.txt,train
millennials-charity,en,"Millennials like to do hands-on work for charity, study shows",5.0,3,millennials-charity.en.3.txt,train
millennials-charity,en,Helping hands: Millennials like to do volunteer work for charity,3.0,4,millennials-charity.en.4.txt,train
millennials-justicesurvey,en,Harvard study: Millennials believe U.S. justice system unfair,12.0,0,millennials-justicesurvey.en.0.txt,train
millennials-justicesurvey,en,"Millennials doubt fairness of justice system, poll finds",9.0,1,millennials-justicesurvey.en.1.txt,train
millennials-justicesurvey,en,"Millennial generation doubts fairness of justice system, poll finds",7.0,2,millennials-justicesurvey.en.2.txt,train
millennials-justicesurvey,en,Many young adults say court system is not fair ,6.0,3,millennials-justicesurvey.en.3.txt,train
millennials-justicesurvey,en,Are the courts fair? Many young adults don't think so,4.0,4,millennials-justicesurvey.en.4.txt,train
millennials-news,en,"40 percent of millennials pay for print, online news",12.0,0,millennials-news.en.0.txt,train
millennials-news,en,Some – but not all – millennials are paying for online news,8.0,1,millennials-news.en.1.txt,train
millennials-news,en,Most millennials prefer to read their online news for free,6.0,2,millennials-news.en.2.txt,train
millennials-news,en,"For most millennials, the best price for online news is still ... nothing",4.0,3,millennials-news.en.3.txt,train
millennials-news,en,Young people want their news for free,2.0,4,millennials-news.en.4.txt,train
millennials-online,en,"AP Poll: No digital divide among black, white millennials",12.0,0,millennials-online.en.0.txt,train
millennials-online,en,"Black, white or Hispanic, millennials get their news online",8.0,1,millennials-online.en.1.txt,train
millennials-online,en,"It's a black, white, Hispanic thing: Folks age 18-34 click, swipe for news",6.0,2,millennials-online.en.2.txt,train
millennials-online,en,"Blacks, whites and Hispanics age 18-34 just click or swipe for news - poll",4.0,3,millennials-online.en.3.txt,train
millennials-online,en,"Millennials of all colors click for online news, poll says ",3.0,4,millennials-online.en.4.txt,train
mindful-athlete,en,The mindful athlete,12.0,0,mindful-athlete.en.0.txt,train
mindful-athlete,en,"Mindful basketball players do better on and off the court, study suggests",9.0,1,mindful-athlete.en.1.txt,train
mindful-athlete,en,Basketball players raise their game with mindfulness and yoga,7.0,2,mindful-athlete.en.2.txt,train
mindful-athlete,en,Breathe and give it all you've got: How mindful athletes raise their game,5.0,3,mindful-athlete.en.3.txt,train
mindful-athlete,en,"To play better basketball, athletes put mind over matter and do yoga",3.0,4,mindful-athlete.en.4.txt,train
minecraft-schools,en,"Video game ""Minecraft"" finds a home in schools",12.0,0,minecraft-schools.en.0.txt,train
minecraft-schools,en,"The ""Minecraft"" miracle: teachers tell students to go play a video game",8.0,1,minecraft-schools.en.1.txt,train
minecraft-schools,en,"For your next assignment, go play a cool new video game for awhile",6.0,2,minecraft-schools.en.2.txt,train
minecraft-schools,en,"Kids call ""Minecraft"" a fun game; teachers call it a great way to learn",4.0,3,minecraft-schools.en.3.txt,train
minecraft-schools,en,"A video game called ""Minecraft"" helps teachers make school more fun",3.0,4,minecraft-schools.en.4.txt,train
minority-nhlfans,en,"In Chicago and across NHL landscape, game slowly builds minority fanbase",12.0,0,minority-nhlfans.en.0.txt,train
minority-nhlfans,en,More minorities watching hockey; Blackhawks fever sweeps Chicago,8.0,1,minority-nhlfans.en.1.txt,train
minority-nhlfans,en,More minorities getting hooked on hockey; Blackhawks fever in Chicago,6.0,2,minority-nhlfans.en.2.txt,train
minority-nhlfans,en,Blackhawks' winning ways net more minority fans,5.0,3,minority-nhlfans.en.3.txt,train
minority-nhlfans,en,"Blackhawks fever sweeps Chicago, pulls in minority fans",4.0,4,minority-nhlfans.en.4.txt,train
minoritygap-youngmen,en,Obama unveils program to help young men and boys of color to succeed,12.0,0,minoritygap-youngmen.en.0.txt,train
minoritygap-youngmen,en,Obama starts program to give young minority men an equal chance,9.0,1,minoritygap-youngmen.en.1.txt,train
minoritygap-youngmen,en,Obama: Program will help young minority men and boys succeed,7.0,2,minoritygap-youngmen.en.2.txt,train
minoritygap-youngmen,en,Obama: Let's help young men and boys of color do well in school and at work,6.0,3,minoritygap-youngmen.en.3.txt,train
minoritygap-youngmen,en,Obama: New program will help young men and boys of color succeed,4.0,4,minoritygap-youngmen.en.4.txt,train
minwage-effect,en,"As push for higher wages spreads, workers envision a $15-an-hour world",12.0,0,minwage-effect.en.0.txt,train
minwage-effect,en,"Higher minimum wage sparks hope in workers, fear in some businesses",9.0,1,minwage-effect.en.1.txt,train
minwage-effect,en,"With minimum wage rising, is America ready for $15-an-hour working world?",7.0,2,minwage-effect.en.2.txt,train
minwage-effect,en,Should America raise the minimum wage? Experts see pluses and minuses,5.0,3,minwage-effect.en.3.txt,train
minwage-effect,en,"Should low-paid workers get a raise? Some experts say yes, others say no",4.0,4,minwage-effect.en.4.txt,train
missing-plane,en,"Searchers find no sign of missing plane, only garbage",12.0,0,missing-plane.en.0.txt,train
missing-plane,en,Marine garbage misleads missing aircraft searchers,9.0,1,missing-plane.en.1.txt,train
missing-plane,en,Garbage in the Indian Ocean foils searchers of missing plane,7.0,2,missing-plane.en.2.txt,train
missing-plane,en,Search for fallen aircraft turns up only pieces of sea junk,5.0,3,missing-plane.en.3.txt,train
missing-plane,en,Search for missing plane finds only floating sea junk,4.0,4,missing-plane.en.4.txt,train
missouri-football,en,University of Missouri president leaves over race complaints,12.0,0,missouri-football.en.0.txt,train
missouri-football,en,University of Missouri president resigns amid campus racial tensions,9.0,1,missouri-football.en.1.txt,train
missouri-football,en,University of Missouri president quits over campus racial complaints,7.0,2,missouri-football.en.2.txt,train
missouri-football,en,College president quits his job as protests by black students grow,5.0,3,missouri-football.en.3.txt,train
missouri-football,en,Top leader at college quits his job after black students complain,3.0,4,missouri-football.en.4.txt,train
missouri-footballpower,en,Missouri players didn't recognize how much power they had,12.0,0,missouri-footballpower.en.0.txt,train
missouri-footballpower,en,"Missouri football players find their voice, and a president resigns",9.0,1,missouri-footballpower.en.1.txt,train
missouri-footballpower,en,"When Missouri football players join protest, a president resigns",7.0,2,missouri-footballpower.en.2.txt,train
missouri-footballpower,en,University president resigns after football players join protest,5.0,3,missouri-footballpower.en.3.txt,train
missouri-footballpower,en,Missouri football players help topple campus president,3.0,4,missouri-footballpower.en.4.txt,train
mlb-steroids,en,"Alex Rodriguez hit with a 211-game suspension, will play during appeal",9.0,0,mlb-steroids.en.0.txt,train
mlb-steroids,en,Yankees slugger banned for 211 games for using performance drugs,8.0,1,mlb-steroids.en.1.txt,train
mlb-steroids,en,Yankees player Rodriguez hit with big suspension in doping scandal,7.0,2,mlb-steroids.en.2.txt,train
mlb-steroids,en,Yankees' Rodriguez suspended for 211 games for using banned drugs,5.0,3,mlb-steroids.en.3.txt,train
mlb-steroids,en,Baseball hits Yankees' Rodriguez with a big suspension for drugs,4.0,4,mlb-steroids.en.4.txt,train
mlk-practicespeech,en,"Recording of MLK's first ""I Have a Dream"" speech discovered",12.0,0,mlk-practicespeech.en.0.txt,train
mlk-practicespeech,en,"King ""practiced"" his ""I Have a Dream"" speech in North Carolina",8.0,1,mlk-practicespeech.en.1.txt,train
mlk-practicespeech,en,King had a dream eight months earlier in North Carolina,6.0,2,mlk-practicespeech.en.2.txt,train
mlk-practicespeech,en,"King delivered a very similar ""dream"" speech eight months earlier",5.0,3,mlk-practicespeech.en.3.txt,train
mlk-practicespeech,en,"King gave a ""dream"" speech eight months earlier",3.0,4,mlk-practicespeech.en.4.txt,train
mockingbird-sequel,en,Second Harper Lee novel to be published in July,12.0,0,mockingbird-sequel.en.0.txt,train
mockingbird-sequel,en,Harper Lee's long-awaited second book only took 55 years,8.0,1,mockingbird-sequel.en.1.txt,train
mockingbird-sequel,en,"""To Kill a Mockingbird"" readers are excited for new book",7.0,2,mockingbird-sequel.en.2.txt,train
mockingbird-sequel,en,"""To Kill a Mockingbird"" author has new book after 55 years",6.0,3,mockingbird-sequel.en.3.txt,train
mockingbird-sequel,en,"Finally, a new book from author Harper Lee",4.0,4,mockingbird-sequel.en.4.txt,train
monarch-crisis,en,Do monarchs' woes signal broader problems?,12.0,0,monarch-crisis.en.0.txt,train
monarch-crisis,en,Scientists worry over disappearing monarch butterfly,7.0,1,monarch-crisis.en.1.txt,train
monarch-crisis,en,"Monarch butterflies falling fast, scientists wonder why",6.0,2,monarch-crisis.en.2.txt,train
monarch-crisis,en,Monarch migration becoming a dangerous journey,5.0,3,monarch-crisis.en.3.txt,train
monarch-crisis,en,Monarch butterflies are in danger,4.0,4,monarch-crisis.en.4.txt,train
mongolia-media,en,"Homegrown politics, pirated programs fill Mongolian airwaves",12.0,0,mongolia-media.en.0.txt,train
mongolia-media,en,Free press runs amok in democratic Mongolia ,9.0,1,mongolia-media.en.1.txt,train
mongolia-media,en,"Remote Mongolia is a treasure trove of TV choices, but not without problems",7.0,2,mongolia-media.en.2.txt,train
mongolia-media,en,"""It's just crazy"" how many TV stations there are in Mongolia",5.0,3,mongolia-media.en.3.txt,train
mongolia-media,en,"Mongolia has many TV stations, but not all of the programs are good",3.0,4,mongolia-media.en.4.txt,train
monkey-selfie,en,PETA sues to give monkey the copyright of selfie photos,12.0,0,monkey-selfie.en.0.txt,train
monkey-selfie,en,Monkey business? PETA sues to give copyright to macaque who took selfies,9.0,1,monkey-selfie.en.1.txt,train
monkey-selfie,en,"Smile, it's macaque camera! Group wants monkey to own rights to selfies",7.0,2,monkey-selfie.en.2.txt,train
monkey-selfie,en,Animal-rights group suing to help monkey secure rights to famous selfies,5.0,3,monkey-selfie.en.3.txt,train
monkey-selfie,en,Animal-rights group sues so monkey can own rights to famous selfies,3.0,4,monkey-selfie.en.4.txt,train
moocs-limits,en,Research finds limitations of MOOCs,12.0,0,moocs-limits.en.0.txt,train
moocs-limits,en,New study says many don't complete their free open online courses,9.0,1,moocs-limits.en.1.txt,train
moocs-limits,en,Study shows mixed results for massive open online courses,7.0,2,moocs-limits.en.2.txt,train
moocs-limits,en,"Many take free online courses for fun or to learn job skills, study shows",5.0,3,moocs-limits.en.3.txt,train
moocs-limits,en,"Most who take free online courses don't finish them, new study says",4.0,4,moocs-limits.en.4.txt,train
morro-rock,en,To climb Morro Rock or not? Question divides 2 Native American tribes,12.0,0,morro-rock.en.0.txt,train
morro-rock,en,"Look but don't climb, one Native tribe tells another in Morro Rock dispute",8.0,1,morro-rock.en.1.txt,train
morro-rock,en,Two Native American tribes feud over a mountain sacred to both,7.0,2,morro-rock.en.2.txt,train
morro-rock,en,Two tribal traditions clash at the mountain of two names,6.0,3,morro-rock.en.3.txt,train
morro-rock,en,Two Native American tribes argue about climbing a sacred mountain,4.0,4,morro-rock.en.4.txt,train
morsi-deathsentence,en,Court in Egypt sentences ousted President Morsi to death,12.0,0,morsi-deathsentence.en.0.txt,train
morsi-deathsentence,en,Court in Egypt gives ousted President Morsi a death sentence,8.0,1,morsi-deathsentence.en.1.txt,train
morsi-deathsentence,en,Egypt's former President Morsi is sentenced to death after revolt,7.0,2,morsi-deathsentence.en.2.txt,train
morsi-deathsentence,en,"Once president of Egypt, Mohammed Morsi is sentenced to death",5.0,3,morsi-deathsentence.en.3.txt,train
morsi-deathsentence,en,Court decides man who was president of Egypt should die,4.0,4,morsi-deathsentence.en.4.txt,train
mosquito-butterflies,en,Mosquito spraying in South Florida scaled back to protect rare butterflies,12.0,0,mosquito-butterflies.en.0.txt,train
mosquito-butterflies,en,"Rare butterflies' habitats  designated ""no spray"" zones in South Florida",8.0,1,mosquito-butterflies.en.1.txt,train
mosquito-butterflies,en,South Florida makes rare butterflies' habitats off limits for pesticides,7.0,2,mosquito-butterflies.en.2.txt,train
mosquito-butterflies,en,"To save rare butterflies, South Florida cuts back on mosquito spraying",5.0,3,mosquito-butterflies.en.3.txt,train
mosquito-butterflies,en,South Florida stops spraying for mosquitoes near rare butterflies,3.0,4,mosquito-butterflies.en.4.txt,train
mosquito-drone,en,Florida to test drone to find mosquito breeding grounds,12.0,0,mosquito-drone.en.0.txt,train
mosquito-drone,en,Florida dispatches drone to find marsh mosquito breeding grounds,8.0,1,mosquito-drone.en.1.txt,train
mosquito-drone,en,Florida tests drone to hunt the marsh mosquito's breeding grounds,6.0,2,mosquito-drone.en.2.txt,train
mosquito-drone,en,A drone gets put to the test in finding pools where mosquitoes are breeding,5.0,3,mosquito-drone.en.3.txt,train
mosquito-drone,en,Sending a drone over the swamp to spot mosquito breeding pools,4.0,4,mosquito-drone.en.4.txt,train
mosquitoes-fighting,en,Fighting Mosquitoes with Mosquitoes,12.0,0,mosquitoes-fighting.en.0.txt,train
mosquitoes-fighting,en,Germ of an idea: Experts use bacteria to fight mosquito-borne illness,9.0,1,mosquitoes-fighting.en.1.txt,train
mosquitoes-fighting,en,Experts fight tiny disease-carrying mosquitoes with even tinier bacteria,7.0,2,mosquitoes-fighting.en.2.txt,train
mosquitoes-fighting,en,Experts get rid of mosquitoes by putting germs in other mosquitoes,5.0,3,mosquitoes-fighting.en.3.txt,train
mosquitoes-fighting,en,Experts have sneaky plan to fight dangerous bugs using more bugs,3.0,4,mosquitoes-fighting.en.4.txt,train
mosquitoes-panama,en,Debate surrounds use of gene-altered mosquitoes to curb dengue fever,12.0,0,mosquitoes-panama.en.0.txt,train
mosquitoes-panama,en,Suicide mosquitoes a gene-altered weapon in war against dengue fever,8.0,1,mosquitoes-panama.en.1.txt,train
mosquitoes-panama,en,Frankenskeeters to seek mosquito brides to curb dengue disease,7.0,2,mosquitoes-panama.en.2.txt,train
mosquitoes-panama,en,A mosquito created to help fight a deadly disease,5.0,3,mosquitoes-panama.en.3.txt,train
mosquitoes-panama,en,Sending dengue mosquitoes into a dead end,4.0,4,mosquitoes-panama.en.4.txt,train
motherteresa-sainthood,en,Mother Teresa to be made a saint after pope OKs miracle,12.0,0,motherteresa-sainthood.en.0.txt,train
motherteresa-sainthood,en,Pope approves sainthood for Mother Teresa,8.0,1,motherteresa-sainthood.en.1.txt,train
motherteresa-sainthood,en,Catholic Church to canonize Mother Teresa as a saint,6.0,2,motherteresa-sainthood.en.2.txt,train
motherteresa-sainthood,en,"After pope OKs a miracle, Mother Teresa to be made a saint",4.0,3,motherteresa-sainthood.en.3.txt,train
motherteresa-sainthood,en,Catholic Church to make Mother Teresa a saint,2.0,4,motherteresa-sainthood.en.4.txt,train
mountain-lions,en,Mountain lions beginning to recolonize in Midwest region,12.0,0,mountain-lions.en.0.txt,train
mountain-lions,en,Kansas and Missouri: Where the mountain lion sleeps tonight,7.0,1,mountain-lions.en.1.txt,train
mountain-lions,en,Mountain lions make a comeback and sample the good life in the Midwest,5.0,2,mountain-lions.en.2.txt,train
mountain-lions,en,"Oh, give me a home, where the mountain lions roam",4.0,3,mountain-lions.en.3.txt,train
mountain-lions,en,Off the yellow brick road: Mountain lions show up in Kansas and Missouri,3.0,4,mountain-lions.en.4.txt,train
mountainlions-dying,en,"Santa Monica's mountain lions stuck on an island, and fast disappearing",12.0,0,mountainlions-dying.en.0.txt,train
mountainlions-dying,en,"Shrinking habitat, inbreeding taking a toll on Santa Monica mountain lions",9.0,1,mountainlions-dying.en.1.txt,train
mountainlions-dying,en,Time is running out to save the Santa Monica mountain lions,7.0,2,mountainlions-dying.en.2.txt,train
mountainlions-dying,en,California mountain lions need more room to roam,5.0,3,mountainlions-dying.en.3.txt,train
mountainlions-dying,en,Mountain lions looking for space find fences and cars instead,3.0,4,mountainlions-dying.en.4.txt,train
moveto-mars,en,Texas 20-something torn between law school and Mars,12.0,0,moveto-mars.en.0.txt,train
moveto-mars,en,Wanted: Small group to study space and travel to Mars. One way.,8.0,1,moveto-mars.en.1.txt,train
moveto-mars,en,Travel to Mars or stay put on Earth?,6.0,2,moveto-mars.en.2.txt,train
moveto-mars,en,A Texas man waits to see if he is chosen to travel to Mars,5.0,3,moveto-mars.en.3.txt,train
moveto-mars,en,Lots of people have signed up for a chance to fly to Mars,4.0,4,moveto-mars.en.4.txt,train
moving-home,en,Reassessing reaction to young adults living back home with mom and dad,12.0,0,moving-home.en.0.txt,train
moving-home,en,Millennials living at home are more savvy than some people think,8.0,1,moving-home.en.1.txt,train
moving-home,en,"Millennials doing it their own way, thanks to mom and dad",6.0,2,moving-home.en.2.txt,train
moving-home,en,"For many millennials, moving back home is the right move",4.0,3,moving-home.en.3.txt,train
moving-home,en,"For many, moving back home after college is a good thing",3.0,4,moving-home.en.4.txt,train
mrsa-medieval,en,"From a medieval text, a weapon against a modern superbug emerges",12.0,0,mrsa-medieval.en.0.txt,train
mrsa-medieval,en,Medieval potion-making melds with modern medicine to fight MRSA,9.0,1,mrsa-medieval.en.1.txt,train
mrsa-medieval,en,Finding a remedy for a superbug in the brittle pages of an ancient book,7.0,2,mrsa-medieval.en.2.txt,train
mrsa-medieval,en,"Finding an old remedy for a deadly infection in ""Bald's Leechbook""",5.0,3,mrsa-medieval.en.3.txt,train
mrsa-medieval,en,An ancient cure for a modern superbug,4.0,4,mrsa-medieval.en.4.txt,train
mtbaldy-geology,en,Holes in Mount Baldy still a mystery as Park Service keeps landmark closed,12.0,0,mtbaldy-geology.en.0.txt,train
mtbaldy-geology,en,Searching for clues in the sand to explain Mt. Baldy's mysterious holes,9.0,1,mtbaldy-geology.en.1.txt,train
mtbaldy-geology,en,Geologists are puzzled by mystery holes at Mount Baldy,7.0,2,mtbaldy-geology.en.2.txt,train
mtbaldy-geology,en,Mystery holes at Mount Baldy are puzzling the experts,6.0,3,mtbaldy-geology.en.3.txt,train
mtbaldy-geology,en,Scientists are checking mysterious holes in the sand at Mount Baldy park,3.0,4,mtbaldy-geology.en.4.txt,train
mthelens-glacier,en,"Mount St. Helens, still steaming, holds the world's newest glacier",12.0,0,mthelens-glacier.en.0.txt,train
mthelens-glacier,en,Steaming Mount St. Helens is home to the world's newest glacier,8.0,1,mthelens-glacier.en.1.txt,train
mthelens-glacier,en,Meet the world's newest glacier at Mount St. Helens,6.0,2,mthelens-glacier.en.2.txt,train
mthelens-glacier,en,The world's newest glacier is growing while others are melting,4.0,3,mthelens-glacier.en.3.txt,train
mthelens-glacier,en,The newest glacier in the world is not melting,2.0,4,mthelens-glacier.en.4.txt,train
mudslide-prediction,en,"1999 report warned of ""catastrophic failure"" at mudslide site",12.0,0,mudslide-prediction.en.0.txt,train
mudslide-prediction,en,Report had warned of catastrophe at mudslide site in Washington,8.0,1,mudslide-prediction.en.1.txt,train
mudslide-prediction,en,There had been warnings about mudslide site,7.0,2,mudslide-prediction.en.2.txt,train
mudslide-prediction,en,Report predicted disaster at hill where monster mudslide happened,5.0,3,mudslide-prediction.en.3.txt,train
mudslide-prediction,en,Warnings of a monster mudslide ignored?,4.0,4,mudslide-prediction.en.4.txt,train
muir-legacy,en,John Muir's legacy questioned as centennial of his death nears,12.0,0,muir-legacy.en.0.txt,train
muir-legacy,en,"Changing times, and climate, prompt another look at Muir's ""temple""",9.0,1,muir-legacy.en.1.txt,train
muir-legacy,en,Is conservationist Muir still important?,7.0,2,muir-legacy.en.2.txt,train
muir-legacy,en,Some say Muir's ideas about the wilderness are out of date,5.0,3,muir-legacy.en.3.txt,train
muir-legacy,en,"Environmentalist Muir's ideas are ""just not useful anymore,"" historian says",4.0,4,muir-legacy.en.4.txt,train
mummies-age,en,"Mummy-making in Egypt may be 1,500 years older than we thought",12.0,0,mummies-age.en.0.txt,train
mummies-age,en,The ancient Egyptians were making mummies a lot longer than thought,8.0,1,mummies-age.en.1.txt,train
mummies-age,en,"When it came to mummies, even early Egyptians had the know-how",7.0,2,mummies-age.en.2.txt,train
mummies-age,en,Early Egyptians made mummies too,5.0,3,mummies-age.en.3.txt,train
mummies-age,en,"Mummies have been around longer than you think, scientists say",4.0,4,mummies-age.en.4.txt,train
mummy-scans,en,New health scans provide data on ancient mummies,12.0,0,mummy-scans.en.0.txt,train
mummy-scans,en,"It's never too late for a health scan, just ask these mummies",7.0,1,mummy-scans.en.1.txt,train
mummy-scans,en,These mummies waited forever for a health check,6.0,2,mummy-scans.en.2.txt,train
mummy-scans,en,Was mummy healthy? You can check the CAT scan,5.0,3,mummy-scans.en.3.txt,train
mummy-scans,en,This is no joke: A mummy goes to the hospital for a health check,3.0,4,mummy-scans.en.4.txt,train
mural-ban,en,LA City Council lifts ban on public murals,12.0,0,mural-ban.en.0.txt,train
mural-ban,en,Los Angeles lifts 10-year ban on public murals,8.0,1,mural-ban.en.1.txt,train
mural-ban,en,Street art stages a comeback in LA as public mural ban lifted,7.0,2,mural-ban.en.2.txt,train
mural-ban,en,"LA to become ""mural capital of the world"" after ban lifted",5.0,3,mural-ban.en.3.txt,train
mural-ban,en,Eye-popping paintings can be done on buildings again in LA,4.0,4,mural-ban.en.4.txt,train
museums-chinesetourists,en,"L.A. museums sign on to ""China Ready"" program in bid to draw tourists",12.0,0,museums-chinesetourists.en.0.txt,train
museums-chinesetourists,en,Los Angeles museums put themselves on the Mandarin map ,9.0,1,museums-chinesetourists.en.1.txt,train
museums-chinesetourists,en,"Los Angeles museums make themselves ""China Ready"" ",7.0,2,museums-chinesetourists.en.2.txt,train
museums-chinesetourists,en,"L.A.'s museums want more visitors saying ""Wah"" — Chinese for ""Wow""",6.0,3,museums-chinesetourists.en.3.txt,train
museums-chinesetourists,en,Museums in Los Angeles are attracting more Chinese tourists,4.0,4,museums-chinesetourists.en.4.txt,train
museums-selfies,en,Museums are making the art of the selfie a big attraction,12.0,0,museums-selfies.en.0.txt,train
museums-selfies,en,"Selfie generation inspires museums to end camera bans, promote photos",8.0,1,museums-selfies.en.1.txt,train
museums-selfies,en,The art of the selfie is a big draw at many museums,6.0,2,museums-selfies.en.2.txt,train
museums-selfies,en,Museums are telling visitors to go ahead and take selfies,5.0,3,museums-selfies.en.3.txt,train
museums-selfies,en,Museum art is popping up in selfies,3.0,4,museums-selfies.en.4.txt,train
music-brain,en,"Music leaves some people cold, study confirms",12.0,0,music-brain.en.0.txt,train
music-brain,en,Study shows some are unmoved by music,9.0,1,music-brain.en.1.txt,train
music-brain,en,Music misses the mark for some people,7.0,2,music-brain.en.2.txt,train
music-brain,en,Study says some don't feel the music,5.0,3,music-brain.en.3.txt,train
music-brain,en,"They can hear the music, but just can't feel it",4.0,4,music-brain.en.4.txt,train
music-earplugs,en,"Hear, hear! Getting teen musicians to wear earplugs is a challenge",12.0,0,music-earplugs.en.0.txt,train
music-earplugs,en,"Special earplugs for teen musicians aim to lose the ""uncool"" stigma",9.0,1,music-earplugs.en.1.txt,train
music-earplugs,en,Convincing teen musicians to wear earplugs is tough,7.0,2,music-earplugs.en.2.txt,train
music-earplugs,en,Teen musicians encouraged to use earplugs as music gets louder,6.0,3,music-earplugs.en.3.txt,train
music-earplugs,en,Bands are loud! Teen musicians should protect their ears,4.0,4,music-earplugs.en.4.txt,train
music-lightspeed,en,The speed of light: music to our ears,12.0,0,music-lightspeed.en.0.txt,train
music-lightspeed,en,"Musicians dream of a faster Internet, for a coast-to-coast jam in real time",8.0,1,music-lightspeed.en.1.txt,train
music-lightspeed,en,Musicians dream of the day they can play a coast-to-coast concert online,7.0,2,music-lightspeed.en.2.txt,train
music-lightspeed,en,Musicians hope for a faster Web so they can play long-distance concerts,5.0,3,music-lightspeed.en.3.txt,train
music-lightspeed,en,"People could play music with friends far away, if the Internet was faster",4.0,4,music-lightspeed.en.4.txt,train
music-prodigy,en,Winging it: Piano prodigy will rack up flight miles for milestone birthday,12.0,0,music-prodigy.en.0.txt,train
music-prodigy,en,Abu Dhabi do: Piano prodigy turns 20 on flight to his Middle East debut,8.0,1,music-prodigy.en.1.txt,train
music-prodigy,en,He's not a teen anymore: Piano star turns 20 with flight miles galore,6.0,2,music-prodigy.en.2.txt,train
music-prodigy,en,Piano star turns 20 on jet to Abu Dhabi,4.0,3,music-prodigy.en.3.txt,train
music-prodigy,en,Birthday boy: Piano star turns 20 on a plane,2.0,4,music-prodigy.en.4.txt,train
music-program,en,A higher key: Music program helps low-income kids learn new skills,12.0,0,music-program.en.0.txt,train
music-program,en,Music helps poorest children thrive,8.0,1,music-program.en.1.txt,train
music-program,en,Children find their voices through music,6.0,2,music-program.en.2.txt,train
music-program,en,Music program enhances education,4.0,3,music-program.en.3.txt,train
music-program,en,Music program hits all the right notes,3.0,4,music-program.en.4.txt,train
music-program,en,Teaching kids to play music,2.0,5,music-program.en.5.txt,train
music-streaming,en,"Streaming poses a dilemma for musicians, fans",12.0,0,music-streaming.en.0.txt,train
music-streaming,en,Are musicians going up a music stream without a fair payout?,9.0,1,music-streaming.en.1.txt,train
music-streaming,en,Are streaming services killing music?,7.0,2,music-streaming.en.2.txt,train
music-streaming,en,Taylor Swift's upbeat view of music,5.0,3,music-streaming.en.3.txt,train
music-streaming,en,Is streaming helping or hurting music?,4.0,4,music-streaming.en.4.txt,train
musical-diplomacy,en,"These U.S. ""diplomats"" wield fiddles and dance moves, not briefcases",12.0,0,musical-diplomacy.en.0.txt,train
musical-diplomacy,en,The diplomatic language of music,8.0,1,musical-diplomacy.en.1.txt,train
musical-diplomacy,en,These U.S. ambassadors foster goodwill through music,7.0,2,musical-diplomacy.en.2.txt,train
musical-diplomacy,en,Hip-hop goes global with U.S. arts program,6.0,3,musical-diplomacy.en.3.txt,train
musical-diplomacy,en,Sharing U.S. music and dance around the world,4.0,4,musical-diplomacy.en.4.txt,train
muslim-challenges,en,"At this mosque, Muslims challenge terror message, focus on education",12.0,0,muslim-challenges.en.0.txt,train
muslim-challenges,en,Pittsburgh mosque counters propaganda with community outreach,8.0,1,muslim-challenges.en.1.txt,train
muslim-challenges,en,"Mosque reaches into community, focuses on education",7.0,2,muslim-challenges.en.2.txt,train
muslim-challenges,en,A mosque's biggest message is in forgiveness,6.0,3,muslim-challenges.en.3.txt,train
muslim-challenges,en,Education is important at the mosque,4.0,4,muslim-challenges.en.4.txt,train
mustangs-northcarolina,en,"Wild horses maimed by isolation, corralled by controversy",12.0,0,mustangs-northcarolina.en.0.txt,train
mustangs-northcarolina,en,Wild horses off North Carolina face serious threats,9.0,1,mustangs-northcarolina.en.1.txt,train
mustangs-northcarolina,en,Wild horses are vying for beach space with larger numbers of people,7.0,2,mustangs-northcarolina.en.2.txt,train
mustangs-northcarolina,en,People crowding wild horses off the beach,5.0,3,mustangs-northcarolina.en.3.txt,train
